SUBSCRIPTION_DATE,SUBSCRIPTION_COUNTY,SUBSCRIBER_DOMESTIC_FOREIGN,LONGITUDE,LATITUDE,NUMBER_OF_SUBSCRIBER
2019-09-03,FATİH,Yerli,28.945011,41.009663,2
2021-02-18,SULTANGAZİ,Yerli,28.87237,41.08373,1
2021-03-04,FATİH,Yabancı,28.97352,41.01751,1
2018-09-05,BEŞİKTAŞ,Yerli,29.011161,41.085842,1
2021-04-09,BAKIRKÖY,Yerli,28.78864,40.97191,2
2021-04-21,KADIKÖY,Yerli,29.02325,40.992703,6
2019-09-25,ŞİŞLİ,Yabancı,29.011473,41.080041,1
2019-11-14,KARTAL,Yerli,29.161455,40.905838,2
2020-11-02,ÜSKÜDAR,Yerli,29.03821,41.01496,1
2019-11-14,BAKIRKÖY,Yerli,28.884828,40.999602,1
2020-11-15,SANCAKTEPE,Yerli,29.24496,41.01475,3
2021-05-28,KAĞITHANE,Yerli,28.978885,41.069605,1
2021-05-12,BEŞİKTAŞ,Yabancı,29.025741,41.047446,2
2021-05-06,BAHÇELİEVLER,Yerli,28.863886,40.995459,6
2021-03-04,ÇATALCA,Yerli,28.46099,41.14402,1
2021-01-21,ŞİŞLİ,Yerli,28.99025,41.0482,2
2018-04-30,ESENLER,Yerli,28.873136,41.053895,2
2019-07-02,KAĞITHANE,Yerli,28.922037,41.004253,1
2021-05-16,BEYOĞLU,Yabancı,28.990125,41.036614,2
2021-06-28,FATİH,Yerli,28.977784,41.00683,13
2021-06-27,ZEYTİNBURNU,Yerli,28.9037,40.990178,5
2020-12-18,SARIYER,Yerli,29.02991,41.14033,1
2018-09-19,İSTANBUL,Yerli,28.58272,41.01418,46
2021-01-27,FATİH,Yerli,28.97397,41.0176,1
2019-11-07,KAĞITHANE,Yerli,28.922037,41.004253,1
2020-04-06,FATİH,Yerli,28.951582,41.005137,1
2021-04-26,BEYLİKDÜZÜ,Yerli,28.657735,41.008841,6
2021-01-02,EYÜPSULTAN,Yerli,28.94468,41.07097,1
2019-07-20,EYÜP SULTAN,Yerli,28.921595,41.080995,1
2019-09-30,MALTEPE,Yerli,29.121198,40.924531,10
2021-02-01,ESENLER,Yerli,28.88197,41.03834,7
2021-06-12,SARIYER,Yerli,29.057516,41.167183,6
2021-07-08,ADALAR,Yerli,29.128779,40.874148,1
2021-06-22,ÜSKÜDAR,Yerli,29.026143,41.032534,4
2021-05-04,BEYLİKDÜZÜ,Yerli,28.631704,41.019284,2
2021-06-03,BEYKOZ,Yerli,29.066626,41.083229,1
2018-11-07,BAKIRKÖY,Yabancı,28.884828,40.999602,1
2021-04-21,FATİH,Yabancı,28.959765,41.009561,2
2021-02-28,FATİH,Yerli,28.95117,41.00012,1
2020-11-16,BAKIRKÖY,Yerli,28.85894,40.9755,1
2020-11-16,FATİH,Yerli,28.95117,41.00012,2
2021-05-19,SİLİVRİ,Yerli,28.241423,41.075487,4
2018-08-03,BAKIRKÖY,Yabancı,28.820556,40.978551,6
2018-04-09,BAKIRKÖY,Yerli,28.820556,40.978551,4
2017-02-02,KAĞITHANE,Yerli,28.573054,41.035648,1
2021-02-24,FATİH,Yabancı,28.95394,41.00954,1
2021-02-15,MALTEPE,Yerli,29.14526,40.92961,1
2021-07-15,KÜÇÜKÇEKMECE,Yerli,28.77166,40.990604,1
2020-11-15,SANCAKTEPE,Yerli,29.2189,40.97537,3
2021-07-01,EYÜPSULTAN,Yabancı,28.935165,41.05043,1
2016-11-06,KAĞITHANE,Yerli,28.573054,41.035648,1
2021-02-11,SULTANBEYLİ,Yabancı,29.26665,40.96714,1
2018-12-06,KÜÇÜKÇEKMECE,Yerli,28.80303,41.030465,1
2019-11-09,MALTEPE,Yerli,29.121198,40.924531,25
2019-07-22,ESENLER,Yerli,28.873136,41.053895,2
2021-05-25,ÜMRANİYE,Yerli,29.105037,41.025556,1
2020-11-30,BAŞAKŞEHİR,Yerli,28.75307,41.06959,2
2020-11-14,SULTANGAZİ,Yerli,28.86087,41.1057,1
2018-06-23,EYÜP SULTAN,Yerli,28.948922,41.082908,1
2021-05-17,BAŞAKŞEHİR,Yerli,28.748396,41.072453,2
2020-12-04,ÜSKÜDAR,Yerli,29.06907,41.02785,1
2018-05-07,BAKIRKÖY,Yabancı,28.820556,40.978551,2
2021-06-11,EYÜPSULTAN,Yerli,28.92817,41.033684,5
2020-11-08,KARTAL,Yerli,29.21064,40.91802,1
2018-12-09,BAKIRKÖY,Yabancı,28.820556,40.978551,6
2019-06-24,AVCILAR,Yerli,28.731161,40.980151,1
2019-02-14,SANCAKTEPE,Yerli,29.245335,41.015681,2
2020-10-29,ÜMRANİYE,Yerli,29.10473,41.02495,3
2021-07-03,PENDİK,Yerli,29.253643,40.890612,13
2020-12-17,ZEYTİNBURNU,Yerli,28.89665,40.98587,2
2021-02-08,FATİH,Yabancı,28.97106,41.01615,1
2021-05-23,GAZİOSMANPAŞA,Yerli,28.919846,41.058001,6
2020-01-10,KÜÇÜKÇEKMECE,Yerli,28.796872,41.044715,1
2020-10-29,SULTANGAZİ,Yerli,28.86087,41.1057,1
2021-01-18,SANCAKTEPE,Yerli,29.22955,40.99253,4
2021-06-05,PENDİK,Yabancı,29.311377,40.938979,1
2021-07-06,FATİH,Yerli,28.97256,41.010197,1
2021-05-06,BAHÇELİEVLER,Yerli,28.835378,40.992755,2
2019-02-12,BEŞİKTAŞ,Yerli,29.011161,41.085842,1
2020-11-01,BEYOĞLU,Yerli,28.9668,41.02985,4
2021-02-19,ZEYTİNBURNU,Yerli,28.91099,41.016,2
2020-12-09,EYÜPSULTAN,Yerli,28.94498,41.08781,1
2021-03-04,ATAŞEHİR,Yerli,29.10319,40.97979,2
2021-07-13,EYÜPSULTAN,Yerli,28.932578,41.053734,8
2021-02-04,FATİH,Yerli,28.951,41.01654,8
2020-11-23,ZEYTİNBURNU,Yerli,28.92922,41.02558,1
2021-01-27,FATİH,Yerli,28.97025,41.01757,2
2021-07-06,SARIYER,Yerli,29.026796,41.135102,1
2020-12-08,SULTANGAZİ,Yerli,28.86587,41.10849,1
2021-02-23,BAHÇELİEVLER,Yerli,28.88041,41.00217,1
2020-12-22,ÇATALCA,Yerli,28.46663,41.13554,1
2021-05-12,BEŞİKTAŞ,Yabancı,29.007688,41.04247,10
2021-04-06,PENDİK,Yerli,29.25202,40.89103,8
2021-04-04,BAHÇELİEVLER,Yerli,28.84548,40.99203,2
2021-02-16,FATİH,Yabancı,28.97778,41.00683,9
2019-04-22,ŞİŞLİ,Yerli,28.986104,41.066846,1
2021-02-28,KADIKÖY,Yabancı,29.02399,40.99213,3
2019-04-28,BAKIRKÖY,Yerli,28.884828,40.999602,1
2020-01-19,ŞİŞLİ,Yerli,28.986104,41.066846,2
2019-07-12,EYÜP SULTAN,Yerli,28.933511,41.047359,12
2021-05-28,KÜÇÜKÇEKMECE,Yerli,28.790419,40.988251,1
2018-09-28,BAKIRKÖY,Yabancı,28.820556,40.978551,2
2021-03-07,ZEYTİNBURNU,Yerli,28.90221,41.00353,2
2021-01-25,SULTANGAZİ,Yerli,28.87652,41.09806,1
2021-01-18,ZEYTİNBURNU,Yerli,28.91099,41.016,2
2021-06-10,SULTANGAZİ,Yerli,28.870156,41.08674,2
2020-12-09,EYÜPSULTAN,Yerli,28.92817,41.03368,1
2019-03-18,SANCAKTEPE,Yerli,29.120662,41.011656,1
2021-04-25,FATİH,Yerli,28.975497,41.0081,2
2021-05-07,ÇATALCA,Yerli,28.415153,41.138722,2
2020-11-05,ESENLER,Yerli,28.87313,41.05389,1
2021-04-07,ÜSKÜDAR,Yabancı,29.02439,41.01325,2
2021-03-07,ZEYTİNBURNU,Yerli,28.92208,41.00347,1
2018-10-18,KARTAL,Yerli,29.187151,40.888024,2
2020-10-27,FATİH,Yabancı,28.966854,41.008945,2
2021-01-15,GAZİOSMANPAŞA,Yerli,28.91984,41.058,1
2020-12-14,GAZİOSMANPAŞA,Yerli,28.9136,41.05814,3
2020-12-18,BAKIRKÖY,Yerli,28.87386,40.98088,4
2021-04-12,SULTANBEYLİ,Yerli,29.26694,40.96912,2
2018-01-27,BAKIRKÖY,Yerli,28.820556,40.978551,2
2020-12-29,SULTANBEYLİ,Yerli,29.26665,40.96714,1
2019-01-13,SANCAKTEPE,Yerli,29.245335,41.015681,3
2021-02-01,KÜÇÜKÇEKMECE,Yabancı,28.79335,41.00805,1
2018-06-19,EYÜP SULTAN,Yabancı,28.933511,41.047359,2
2021-06-24,ÇATALCA,Yerli,28.295847,41.477258,2
2020-10-28,BEŞİKTAŞ,Yerli,29.015456,41.049054,6
2021-01-26,SANCAKTEPE,Yerli,29.1967,41.00534,1
2020-12-26,SARIYER,Yerli,29.02504,41.15549,1
2021-02-24,FATİH,Yabancı,28.97549,41.0081,1
2021-04-05,GAZİOSMANPAŞA,Yerli,28.91835,41.09197,4
2020-12-31,ESENLER,Yerli,28.87825,41.06102,16
2020-12-10,BAKIRKÖY,Yerli,28.78744,40.97503,1
2021-07-05,EYÜPSULTAN,Yerli,28.937944,41.045545,2
2021-01-08,PENDİK,Yerli,29.23499,40.87582,3
2021-01-28,AVCILAR,Yerli,28.70651,41.03212,1
2021-02-11,EYÜPSULTAN,Yerli,28.9283,41.03764,1
2021-05-16,BEYOĞLU,Yabancı,28.990577,41.048439,4
2018-07-05,EYÜP SULTAN,Yabancı,28.933511,41.047359,6
2021-07-16,ÜSKÜDAR,Yerli,29.015496,41.027875,1
2020-11-16,FATİH,Yerli,28.97549,41.0081,2
2020-01-24,SANCAKTEPE,Yerli,29.245335,41.015681,1
2018-09-07,SANCAKTEPE,Yerli,29.245335,41.015681,1
2021-07-02,KADIKÖY,Yerli,29.021249,40.991059,4
2018-07-22,BÜYÜKÇEKMECE,Yerli,28.46788,41.03992,1
2021-05-02,EYÜPSULTAN,Yerli,28.932578,41.053734,2
2021-05-27,FATİH,Yerli,28.933733,41.019716,2
2021-04-21,ARNAVUTKÖY,Yerli,28.722738,41.316833,4
2019-03-03,BAKIRKÖY,Yerli,28.820556,40.978551,1
2021-02-04,SARIYER,Yerli,29.05301,41.10819,5
2021-01-24,PENDİK,Yerli,29.26177,40.88694,1
2021-01-19,KARTAL,Yerli,29.18996,40.89245,1
2021-02-04,FATİH,Yerli,28.9592,41.01214,1
2020-11-11,TUZLA,Yerli,29.29923,40.83319,2
2021-03-30,ÜSKÜDAR,Yabancı,29.06907,41.02785,4
2021-06-22,ÜSKÜDAR,Yerli,29.048627,41.021535,1
2021-03-09,BEYLİKDÜZÜ,Yerli,28.65048,41.01171,2
2019-03-08,AVCILAR,Yabancı,28.725479,40.985393,1
2020-11-12,ATAŞEHİR,Yerli,29.10371,40.96934,2
2020-11-04,KADIKÖY,Yerli,29.02399,40.99213,19
2021-02-19,ZEYTİNBURNU,Yerli,28.90399,40.99453,4
2021-06-10,ÜSKÜDAR,Yabancı,29.0679,41.027407,2
2021-07-17,BAHÇELİEVLER,Yerli,28.845483,40.99203,8
2021-01-03,BAKIRKÖY,Yerli,28.87386,40.98088,1
2021-07-11,GÜNGÖREN,Yerli,28.88074,41.011789,1
2021-05-03,FATİH,Yerli,28.940269,41.011806,2
2021-06-28,FATİH,Yerli,28.932981,41.015653,1
2021-06-17,PENDİK,Yerli,29.23499,40.875823,6
2020-11-28,GAZİOSMANPAŞA,Yerli,28.89354,41.07914,2
2019-11-29,SANCAKTEPE,Yerli,29.245335,41.015681,1
2021-03-02,ÜSKÜDAR,Yerli,29.07482,41.01227,1
2021-01-19,FATİH,Yerli,28.95355,41.01606,1
2021-05-26,ZEYTİNBURNU,Yerli,28.9037,40.990178,5
2021-07-10,ÇATALCA,Yerli,28.51748,41.294548,1
2021-06-09,PENDİK,Yerli,29.23489,40.876219,3
2021-07-13,ZEYTİNBURNU,Yerli,28.9119,41.016042,3
2021-06-08,FATİH,Yabancı,28.951006,41.01654,2
2021-05-24,BEŞİKTAŞ,Yerli,29.007688,41.04247,11
2018-05-11,FATİH,Yerli,28.972482,41.007712,1
2021-01-11,FATİH,Yerli,28.932298,41.048105,2
2020-12-07,ESENLER,Yerli,28.86757,41.05403,1
2020-11-09,BEYLİKDÜZÜ,Yerli,28.65773,41.00884,1
2021-01-28,KÜÇÜKÇEKMECE,Yerli,28.79335,41.00805,2
2019-12-17,KÜÇÜKÇEKMECE,Yerli,28.80303,41.030465,2
2021-04-01,FATİH,Yerli,28.97389,41.01758,4
2021-06-30,ÜSKÜDAR,Yerli,29.027314,41.032534,2
2021-01-14,SULTANBEYLİ,Yerli,29.25862,40.97098,1
2021-01-12,BEYLİKDÜZÜ,Yerli,28.60105,40.96797,6
2021-05-18,ZEYTİNBURNU,Yerli,28.896656,40.985878,2
2018-10-14,BAKIRKÖY,Yabancı,28.820556,40.978551,10
2020-12-19,BEYOĞLU,Yerli,28.98566,41.03705,3
2021-04-13,FATİH,Yabancı,28.973976,41.017609,12
2021-02-16,KADIKÖY,Yerli,29.02399,40.99213,5
2021-04-27,ÜSKÜDAR,Yerli,29.063421,41.021925,2
2020-12-09,EYÜPSULTAN,Yerli,28.94561,41.07479,1
2021-06-04,BAKIRKÖY,Yerli,28.80068,40.963136,4
2020-11-19,BAHÇELİEVLER,Yerli,28.82524,40.99704,1
2019-02-22,EYÜPSULTAN,Yerli,28.9283,41.03764,1
2021-06-02,ADALAR,Yabancı,29.12765,40.874414,3
2020-12-18,FATİH,Yerli,28.93298,41.01565,2
2021-07-02,GAZİOSMANPAŞA,Yerli,28.913608,41.058146,10
2021-06-21,KÜÇÜKÇEKMECE,Yerli,28.780627,40.988449,5
2020-11-16,KARTAL,Yerli,29.18934,40.88982,1
2021-02-16,FATİH,Yabancı,28.97256,41.01019,1
2020-12-17,BEYKOZ,Yerli,29.09185,41.1341,1
2017-11-14,ÜMRANİYE,Yerli,29.105734,41.017041,2
2021-07-12,ADALAR,Yabancı,29.12765,40.874414,2
2018-10-05,MALTEPE,Yerli,29.121198,40.924531,22
2021-06-29,BEYOĞLU,Yerli,28.976729,41.021744,2
2021-04-02,BEYOĞLU,Yerli,28.99012,41.03661,4
2018-04-14,BEŞİKTAŞ,Yerli,29.011161,41.085842,1
2021-07-19,BEYOĞLU,Yabancı,28.989542,41.039082,1
2021-06-12,BAKIRKÖY,Yerli,28.807347,40.960824,18
2021-06-21,BEYOĞLU,Yerli,28.582663,41.012263,1
2021-05-31,FATİH,Yabancı,28.972923,41.018207,1
2020-12-23,BEŞİKTAŞ,Yerli,29.01545,41.04905,2
2021-07-15,BEŞİKTAŞ,Yabancı,29.00548,41.040095,1
2019-03-12,KÜÇÜKÇEKMECE,Yerli,28.796872,41.044715,2
2021-02-05,BEYOĞLU,Yerli,28.98061,41.02689,2
2021-01-20,KAĞITHANE,Yerli,28.9942,41.10119,2
2021-07-05,BAHÇELİEVLER,Yabancı,28.845483,40.99203,2
2021-07-09,MALTEPE,Yerli,29.105641,40.94411,4
2018-09-19,MALTEPE,Yerli,29.121198,40.924531,14
2019-02-21,BAŞAKŞEHİR,Yerli,28.76499,41.08854,2
2021-05-15,FATİH,Yabancı,28.955217,41.011547,2
2021-02-25,ESENLER,Yerli,28.87313,41.05389,1
2021-05-01,ÜSKÜDAR,Yabancı,29.0679,41.027407,2
2021-01-13,ESENYURT,Yerli,28.68316,41.02844,2
2020-12-26,FATİH,Yerli,28.97549,41.0081,1
2021-02-08,GAZİOSMANPAŞA,Yerli,28.91591,41.05745,2
2021-02-09,BEYOĞLU,Yabancı,28.97738,41.03345,13
2021-04-22,BAYRAMPAŞA,Yerli,28.886832,41.048746,2
2018-02-07,EYÜP SULTAN,Yerli,28.933511,41.047359,6
2018-09-13,BEYOĞLU,Yabancı,28.989684,41.031331,2
2021-01-07,KADIKÖY,Yerli,29.05786,40.96995,3
2020-12-07,BEYOĞLU,Yabancı,28.98566,41.03705,11
2021-07-12,ÜSKÜDAR,Yabancı,29.0679,41.027407,6
2019-03-26,ZEYTİNBURNU,Yerli,28.920379,40.990971,1
2020-12-07,GÜNGÖREN,Yerli,28.87721,41.01552,5
2020-11-10,ÜSKÜDAR,Yerli,29.04072,41.01233,1
2021-04-06,GÜNGÖREN,Yerli,28.87694,41.02859,2
2019-02-28,ESENLER,Yerli,28.873136,41.053895,1
2020-10-27,KADIKÖY,Yerli,29.023408,40.991891,1
2021-02-25,BEYOĞLU,Yabancı,28.97738,41.03345,13
2021-01-20,KÜÇÜKÇEKMECE,Yerli,28.79624,41.04477,1
2021-04-08,BAĞCILAR,Yerli,28.85863,41.05017,2
2019-05-29,SANCAKTEPE,Yerli,29.120662,41.011656,1
2021-04-03,ÜSKÜDAR,Yerli,29.02512,41.01409,2
2020-12-17,SANCAKTEPE,Yerli,29.22955,40.99253,1
2021-06-23,TUZLA,Yerli,29.293924,40.857485,1
2021-02-28,BAKIRKÖY,Yerli,28.78706,40.97246,1
2021-07-02,FATİH,Yabancı,28.97821,41.011816,2
2021-01-28,KAĞITHANE,Yerli,28.97888,41.0696,3
2018-07-17,EYÜP SULTAN,Yerli,28.933511,41.047359,15
2020-12-13,BAHÇELİEVLER,Yerli,28.86388,40.99545,1
2021-02-03,EYÜPSULTAN,Yerli,28.92817,41.03368,1
2020-11-21,BAYRAMPAŞA,Yerli,28.91033,41.04459,1
2021-05-15,FATİH,Yabancı,28.972923,41.018207,10
2021-02-25,BEŞİKTAŞ,Yerli,29.00736,41.04121,1
2021-02-16,FATİH,Yabancı,28.95976,41.00956,2
2021-01-25,ADALAR,Yabancı,29.12765,40.87441,1
2021-01-28,BEYLİKDÜZÜ,Yerli,28.65048,41.01171,4
2021-03-09,BEŞİKTAŞ,Yabancı,29.00768,41.04247,1
2021-05-15,FATİH,Yabancı,28.954114,41.015525,2
2020-12-22,KADIKÖY,Yerli,29.06317,40.99537,2
2021-05-18,SANCAKTEPE,Yerli,29.218902,40.975377,2
2020-11-04,FATİH,Yabancı,28.97025,41.01757,8
2018-05-10,EYÜP SULTAN,Yabancı,28.933511,41.047359,3
2021-01-28,KAĞITHANE,Yerli,28.96352,41.08589,2
2021-03-03,BAHÇELİEVLER,Yerli,28.81875,41.01361,1
2019-07-27,ŞİŞLİ,Yerli,29.011473,41.080041,1
2018-07-13,SANCAKTEPE,Yerli,29.245335,41.015681,2
2020-11-02,ÜSKÜDAR,Yerli,29.01488,41.02727,2
2021-04-17,FATİH,Yerli,28.951178,41.00012,4
2020-01-03,ŞİŞLİ,Yerli,28.981998,41.068341,1
2021-07-02,KADIKÖY,Yerli,29.02325,40.992703,1
2021-04-11,ŞİŞLİ,Yerli,28.99246,41.06409,6
2021-01-17,ÜMRANİYE,Yerli,29.12132,41.02092,4
2021-07-08,ÜSKÜDAR,Yerli,29.011697,41.01211,9
2019-06-14,EYÜP SULTAN,Yabancı,28.933511,41.047359,2
2021-06-11,BEYKOZ,Yerli,29.086179,41.113168,2
2019-04-11,SANCAKTEPE,Yerli,29.237764,40.995229,1
2021-03-28,KADIKÖY,Yerli,29.02399,40.99213,2
2021-06-27,ZEYTİNBURNU,Yerli,28.919932,40.999855,1
2021-04-15,ÜMRANİYE,Yerli,29.163593,41.01637,4
2020-11-01,KÜÇÜKÇEKMECE,Yerli,28.78359,41.03552,1
2021-05-26,ZEYTİNBURNU,Yerli,28.929394,41.024776,2
2018-02-23,EYÜP SULTAN,Yerli,28.933511,41.047359,5
2021-02-23,EYÜP SULTAN,Yerli,28.933511,41.047359,1
2018-10-03,KAĞITHANE,Yerli,28.922037,41.004253,5
2019-04-24,GAZİOSMANPAŞA,Yerli,28.912558,41.06034,1
2021-02-11,ZEYTİNBURNU,Yerli,28.92165,41.02206,2
2021-04-15,ŞİŞLİ,Yabancı,28.987285,41.060332,2
2018-01-03,KARTAL,Yerli,29.187151,40.888024,2
2019-06-20,ESENLER,Yerli,28.888605,41.037593,1
2020-12-22,KADIKÖY,Yerli,29.02314,40.59417,1
2018-03-03,EYÜP SULTAN,Yerli,28.926066,41.083861,1
2019-07-19,ŞİŞLİ,Yerli,28.989035,41.057795,1
2021-02-26,ŞİŞLİ,Yabancı,28.59289,41.03598,1
2021-02-02,ÜMRANİYE,Yerli,29.11824,41.04073,2
2019-10-23,ŞİŞLİ,Yerli,28.986104,41.066846,1
2017-12-15,BEYOĞLU,Yabancı,28.989684,41.031331,1
2021-03-02,ÜSKÜDAR,Yerli,29.04768,41.02234,1
2021-02-03,SANCAKTEPE,Yerli,29.25491,41.01377,3
2020-12-07,BEŞİKTAŞ,Yerli,29.00548,41.04009,1
2018-04-18,BEYOĞLU,Yerli,28.989684,41.031331,2
2018-04-07,SULTANGAZİ,Yerli,28.88001,41.10769,2
2021-05-19,BAKIRKÖY,Yerli,28.873867,40.980883,8
2019-05-09,MALTEPE,Yerli,29.121198,40.924531,9
2021-06-17,BEYOĞLU,Yabancı,28.976729,41.021744,4
2021-02-19,ZEYTİNBURNU,Yerli,28.88871,41.00001,3
2021-04-23,ÜSKÜDAR,Yabancı,29.008469,41.024939,4
2021-02-07,BAHÇELİEVLER,Yerli,28.86388,40.99545,1
2021-01-14,BAHÇELİEVLER,Yerli,28.82524,40.99704,2
2018-03-24,BAKIRKÖY,Yerli,28.820556,40.978551,2
2021-01-04,BEYLİKDÜZÜ,Yerli,28.65773,41.00884,1
2019-04-21,AVCILAR,Yerli,28.705535,40.995034,2
2018-08-19,BAKIRKÖY,Yabancı,28.820556,40.978551,10
2021-05-29,ÜSKÜDAR,Yerli,29.024381,41.013839,1
2021-04-09,FATİH,Yerli,28.96677,41.00919,10
2021-05-23,FATİH,Yabancı,28.943655,40.998944,2
2021-04-01,SARIYER,Yerli,29.0389,41.16003,4
2020-10-31,BAKIRKÖY,Yerli,28.85894,40.9755,2
2019-07-18,KÜÇÜKÇEKMECE,Yerli,28.794331,41.009652,1
2021-07-16,ŞİŞLİ,Yerli,28.987136,41.056428,1
2020-12-26,KARTAL,Yerli,29.18934,40.88982,1
2021-07-18,ÇATALCA,Yerli,28.445821,41.332011,1
2021-05-02,ZEYTİNBURNU,Yerli,28.896656,40.985878,2
2021-01-03,FATİH,Yerli,28.92595,40.99048,1
2020-12-15,GÜNGÖREN,Yerli,28.86374,41.02371,2
2021-06-10,ŞİŞLİ,Yabancı,28.992465,41.064094,1
2021-04-16,SANCAKTEPE,Yerli,29.196707,41.00534,30
2021-02-14,ŞİŞLİ,Yerli,28.9861,41.06684,1
2021-04-27,ÜSKÜDAR,Yerli,29.014881,41.027275,26
2021-04-09,FATİH,Yerli,28.95486,41.01432,2
2021-01-31,FATİH,Yabancı,28.97389,41.01758,3
2021-06-01,BAYRAMPAŞA,Yerli,28.884781,41.074047,1
2021-07-13,ZEYTİNBURNU,Yerli,28.890222,41.001486,3
2020-12-18,FATİH,Yerli,28.95976,41.00956,2
2019-02-16,KÜÇÜKÇEKMECE,Yerli,28.80303,41.030465,2
2020-11-09,BEYOĞLU,Yerli,28.97478,41.02224,1
2021-07-14,KADIKÖY,Yabancı,29.033316,40.991251,1
2021-04-09,SARIYER,Yerli,29.05751,41.16718,4
2020-11-16,BAKIRKÖY,Yerli,28.87131,40.98067,1
2021-04-27,ÜSKÜDAR,Yerli,29.0679,41.027407,4
2020-11-25,AVCILAR,Yerli,28.72181,40.98007,4
2021-07-13,ZEYTİNBURNU,Yerli,28.90742,41.004159,3
2021-06-19,EYÜPSULTAN,Yerli,28.909077,41.254134,2
2019-01-15,KÜÇÜKÇEKMECE,Yerli,28.796872,41.044715,15
2018-07-26,KARTAL,Yabancı,29.187151,40.888024,1
2021-05-04,KAĞITHANE,Yerli,28.96149,41.05669,2
2020-02-05,MALTEPE,Yerli,29.121198,40.924531,2
2020-02-04,ŞİŞLİ,Yerli,28.986104,41.066846,2
2021-02-12,FATİH,Yerli,28.95332,40.99968,1
2021-02-19,ZEYTİNBURNU,Yerli,28.90221,41.00353,1
2019-01-17,EYÜP SULTAN,Yerli,28.921595,41.080995,2
2021-06-23,ZEYTİNBURNU,Yabancı,28.920425,41.018165,1
2018-02-15,MALTEPE,Yerli,29.121198,40.924531,1
2021-06-20,FATİH,Yerli,28.976958,41.005342,2
2019-11-16,ŞİŞLİ,Yerli,29.011473,41.080041,1
2021-06-21,KAĞITHANE,Yerli,28.969469,41.063977,1
2018-07-27,ESENLER,Yerli,28.873136,41.053895,2
2021-05-17,SULTANGAZİ,Yerli,28.876702,41.097747,4
2018-07-13,EYÜP SULTAN,Yabancı,28.948922,41.082908,2
2021-06-21,BAYRAMPAŞA,Yabancı,28.896352,41.039499,1
2021-05-11,KARTAL,Yerli,29.189346,40.88982,2
2021-04-14,BEŞİKTAŞ,Yerli,29.011161,41.085842,2
2021-06-17,ESENLER,Yerli,28.884195,41.040078,1
2020-12-01,EYÜPSULTAN,Yerli,28.92606,41.08386,1
2021-05-14,BAHÇELİEVLER,Yerli,28.829498,41.01411,2
2020-01-26,BEYOĞLU,Yerli,28.582684,41.012259,1
2016-06-15,KAĞITHANE,Yerli,28.573054,41.035648,1
2019-05-27,BEŞİKTAŞ,Yerli,29.00736,41.041218,2
2021-01-03,KARTAL,Yerli,29.33885,41.07742,2
2019-09-20,AVCILAR,Yerli,28.731161,40.980151,1
2021-06-11,ZEYTİNBURNU,Yerli,28.929229,41.025586,2
2019-06-22,SANCAKTEPE,Yerli,29.245335,41.015681,1
2020-12-08,SULTANGAZİ,Yerli,28.86224,41.10459,3
2021-05-24,ESENLER,Yerli,28.879916,41.053893,3
2020-12-25,BEYKOZ,Yerli,29.06662,41.08322,1
2021-06-23,SULTANBEYLİ,Yerli,29.276736,40.954095,1
2021-07-07,BEŞİKTAŞ,Yabancı,29.007688,41.04247,7
2021-03-03,MALTEPE,Yerli,29.12119,40.92453,3
2019-05-21,SANCAKTEPE,Yerli,29.233057,40.978484,2
2019-10-25,BAKIRKÖY,Yabancı,28.820556,40.978551,1
2020-12-30,FATİH,Yabancı,28.94929,41.01124,5
2020-11-29,ÇEKMEKÖY,Yerli,29.19027,41.01407,1
2018-03-31,SANCAKTEPE,Yerli,29.245335,41.015681,1
2021-07-10,FATİH,Yabancı,28.972923,41.018207,3
2018-12-28,SANCAKTEPE,Yerli,29.233057,40.978484,5
2020-12-31,BEŞİKTAŞ,Yerli,29.00736,41.04121,3
2019-05-30,BAKIRKÖY,Yerli,28.863824,40.986566,1
2021-06-20,ŞİŞLİ,Yabancı,28.991766,41.066865,1
2020-11-14,FATİH,Yabancı,28.97292,41.0182,3
2021-06-23,AVCILAR,Yerli,28.721812,40.980073,2
2021-07-11,BAHÇELİEVLER,Yerli,28.863467,40.995052,1
2021-02-03,BAYRAMPAŞA,Yerli,28.89635,41.03949,1
2021-04-14,BAHÇELİEVLER,Yerli,28.837072,41.013993,6
2021-05-21,FATİH,Yerli,28.973894,41.017585,2
2018-07-31,SANCAKTEPE,Yerli,29.245335,41.015681,1
2021-04-11,FATİH,Yerli,28.94929,41.01124,8
2021-01-01,ATAŞEHİR,Yerli,29.09314,41.00377,1
2021-04-06,MALTEPE,Yerli,29.14526,40.92961,2
2021-06-27,GÜNGÖREN,Yerli,28.863745,41.023715,1
2021-04-03,FATİH,Yerli,28.97292,41.0182,4
2020-12-05,BEYOĞLU,Yerli,28.97738,41.03345,2
2019-07-07,SARIYER,Yabancı,29.052015,41.106615,2
2021-04-16,BAYRAMPAŞA,Yerli,28.886832,41.048746,4
2021-06-27,BEŞİKTAŞ,Yerli,29.025741,41.047446,1
2020-11-18,FATİH,Yerli,28.951,41.01654,4
2021-05-14,BEYOĞLU,Yerli,28.985666,41.037058,8
2021-04-19,BAKIRKÖY,Yerli,28.78744,40.975036,4
2019-06-14,BEŞİKTAŞ,Yerli,29.00736,41.041218,3
2021-05-22,BEYOĞLU,Yerli,28.992646,41.034326,4
2021-06-18,KADIKÖY,Yerli,29.033316,40.991251,2
